#"Step","Potential Energy (kJ/mole)","Temperature (K)","Box Volume (nm^3)","Density (g/mL)"
543200,-50874.33966162652,303.2333287922667,32.24870101452969,1.0267155402532957
543300,-50848.489544428885,294.86456739119996,32.38567667133476,1.0223730330114247
543400,-50955.1468555943,295.8536071408176,32.38838969154805,1.0222873937212191
543500,-50763.414542045306,295.19615501142766,32.5629683459242,1.0168066416077868
543600,-51035.66688890783,305.5790210487213,32.23026345491409,1.0273028804408237
543700,-50917.19030905055,298.5300353019945,32.36950496099094,1.0228838075992077
543800,-50851.12909214278,306.07762459641833,32.36950496099094,1.0228838075992077
543900,-50851.10203173599,298.16663236844414,32.209438474203104,1.0279670821060172
544000,-50992.82263295811,304.4080973770363,32.22041923275775,1.0276167496584725
544100,-50615.14919571077,304.46024330898615,32.26392277236108,1.026231147347147
544200,-50734.66541126883,306.0844500136069,32.335095056289006,1.0239723256406537
544300,-50872.4554343243,313.9341082876304,32.335095056289006,1.0239723256406537
544400,-50810.781056634914,304.55296433321126,32.18308584229581,1.0288088173659704
544500,-50812.15247943132,309.8651829594676,32.2754222743894,1.0258655085319484
544600,-51014.55775457151,308.2068604607361,32.139724159564665,1.030196846750048
544700,-50858.247242152625,297.96120797573707,31.789100672641034,1.041559584385973
544800,-51024.44014623809,306.1796881653892,31.74664176141095,1.0429525974254827
544900,-51115.94691657391,295.8231756605655,31.849514950645954,1.0395838849008383
545000,-51193.40001014242,291.7666130852775,32.080258681300954,1.0321064681407717
545100,-51158.31030763714,296.5235098874107,31.95288090977811,1.0362208834342563
545200,-51574.89108286038,298.5399140155617,31.73384768533514,1.043373082675404
545300,-51272.006515133486,288.9029962921686,32.061341468834556,1.0327154438246102
545400,-51451.00352288316,301.00932539215063,31.952114690370497,1.036245732260669
545500,-51157.67310981672,292.998576694773,32.00798804918595,1.0344368547538851
545600,-51246.80881486209,291.7089295011347,31.907159610419907,1.0377057340380451
545700,-51218.3458679376,299.917629025618,31.757647230572136,1.042591166915086
545800,-51101.597637462546,288.72306179694664,31.9356972572868,1.0367784431900906
545900,-51271.16720872777,296.2386848841828,31.94191710982473,1.0365765577175008
546000,-51454.8795043415,302.4173045747342,32.3029133585635,1.0249924555434047
546100,-51452.96124696975,307.35805726555856,32.252710871844485,1.0265878926011136
546200,-51026.51240851776,292.7217187689772,32.2548382743139,1.0265201828950778
546300,-51069.35874860841,300.07594468517675,32.2548382743139,1.0265201828950778
546400,-51137.82524878693,304.0767740331019,32.3620026997809,1.02312093573937
546500,-51064.73856617493,305.67385536179984,32.374157973381166,1.022736792469596
546600,-50929.43776175452,298.980026795939,32.336912114476476,1.0239147871443537
546700,-50783.561656381025,303.3614357878312,31.78443705424825,1.0417124087517668
546800,-50627.34885879322,301.2843594626996,32.19813572634632,1.0283279369341622
546900,-50646.38899476462,305.1160580361927,32.028933460798726,1.0337603818473873
547000,-50541.16928462189,302.1456385634473,32.028933460798726,1.0337603818473873
547100,-50717.20703092768,304.97831518378143,32.028933460798726,1.0337603818473873
547200,-50785.84683515655,306.6408359710359,32.20096823306924,1.0282374817101563
547300,-50835.87108736914,312.8783295286136,31.933474374894452,1.0368506131180815
547400,-50742.23004037318,297.84287870382263,31.942073131224628,1.0365714945481512
547500,-50755.67812998414,305.80388449847777,31.977157314977298,1.0354342056881913
547600,-50896.22175364335,303.9068658946899,31.888293179639717,1.0383196835928596
547700,-50964.08134825757,299.6302962786546,32.15046482719981,1.0298526837032869
547800,-50830.04223634694,297.05776194726536,31.856869486853824,1.039343884629444
547900,-50910.56883721301,300.4088364658362,31.856869486853824,1.039343884629444
548000,-50664.81664980326,300.5484353420117,31.776292683412787,1.0419794031505567
548100,-50899.63239941953,302.3824297951608,31.81021555905188,1.0408682211893416
548200,-50882.603898365836,304.1884972307809,31.81021555905188,1.0408682211893416
548300,-50909.88590317415,309.7960517622447,31.806056789092825,1.0410043188992315
548400,-50802.79930477794,306.7889924009752,32.01687338290665,1.0341497774819242
548500,-50919.789393411585,305.9179748712005,31.986614470767094,1.0351280694260299
548600,-50922.644378878336,307.77071356490137,32.11898827773969,1.0308619374398902
548700,-50913.21770553334,301.99876426303763,32.11898827773969,1.0308619374398902
548800,-51264.250168562765,306.61701046283304,32.005542860881995,1.0345158845928544
548900,-51155.04711971316,302.17599951500034,32.12310951864917,1.030729682796667
549000,-51005.07687027156,296.21022063499953,32.22327460243715,1.0275256904552965
549100,-50974.10827053952,300.13343495082916,32.1073543790122,1.0312354638052401
549200,-51200.04009634804,302.6843822133717,32.31453234811717,1.0246239100077539
549300,-51040.12938155863,296.20589828503574,32.167327872529505,1.029312805086169
549400,-51330.191248913354,296.1451686850361,32.14401461289412,1.0300593402330693
549500,-51336.623020062354,302.3469738322616,32.16982519926877,1.029232900070357
549600,-51158.013154937755,303.61914427455724,32.16982519926877,1.029232900070357
549700,-51100.2397633897,309.56147492147915,32.16982519926877,1.029232900070357
549800,-51130.77682633654,308.3120511986198,32.318726030961564,1.0244909546521113
549900,-50987.1428670349,302.61047467412567,32.270456003457596,1.0260233843938331
550000,-51086.180691486945,294.31547923250463,31.974161138784872,1.0355312322623191
550100,-51306.50328916482,302.9502001131302,31.89244550660668,1.038184496630743
550200,-51242.82749299394,302.7243564826479,31.696443670626582,1.0446043356997634
550300,-51074.99623573541,302.8210597640516,31.82795613273305,1.0402880520043212
550400,-50889.102442246636,307.400572382169,31.86633380556761,1.0390351989225353
550500,-50619.60797326613,298.12523870597647,31.95247898214293,1.0362339179724975
550600,-50732.49575208013,295.8643741580439,31.76961217928169,1.0421985102541618
550700,-51072.728391400735,300.2045952447109,31.972683315254805,1.0355790960091953
550800,-51082.12838364794,304.5942295983576,31.924106649264235,1.0371548638264858
550900,-50920.120494957235,297.5251441908283,31.924106649264235,1.0371548638264858
551000,-51131.73376188873,303.2414332854848,31.823741881979444,1.040425811879429
551100,-51013.82181164784,295.32290835280935,31.98968360908035,1.0350287576836625
551200,-51283.820286216556,305.11328182392265,32.01663959820409,1.0341573288177661
551300,-50972.237437029835,289.18844768513117,32.340716409330746,1.0237943422628415
551400,-51131.813819413335,293.33585223881676,32.077962423415265,1.0321803500970212
551500,-51518.81231517736,297.147727393493,32.06409434141384,1.0326267797258448
551600,-51339.42328766347,293.2605932018932,32.24340964113642,1.0268840315931578
551700,-51042.39396663702,295.6360938734012,32.24340964113642,1.0268840315931578
551800,-51228.234310277105,298.42377988936494,32.160297311572606,1.0295378231060512
551900,-51166.00875402809,303.1879685752603,32.160297311572606,1.0295378231060512
552000,-51112.2122758977,304.15295560486777,32.01294419333627,1.0342767064671297
552100,-51124.97817179382,304.72619368478394,32.01294419333627,1.0342767064671297
552200,-51128.032810562625,298.5761889248361,31.965903809577846,1.035798727351458
552300,-51006.784865055284,297.28501863449793,32.11065638404302,1.0311294197353613
552400,-51034.454990695885,297.00604365991086,32.14353585940797,1.0300746821824502
552500,-51296.34779092899,297.4269140007478,32.30756062436403,1.0248450159876974
552600,-51044.111336531394,298.91351979252005,32.20567589222994,1.0280871792722772
552700,-51167.40461643736,301.3533842583865,32.193567178735805,1.0284738656258485
552800,-51163.78228869491,302.3959995235061,32.17845019036869,1.0289570283440828
552900,-50970.28356573168,301.385269065391,32.17845019036869,1.0289570283440828
553000,-50945.165029017124,300.68777231696583,32.00015200435196,1.034690162724756
553100,-50927.70827569482,302.48284926716474,32.00015200435196,1.034690162724756
553200,-51100.172105204154,306.1009752311797,32.00015200435196,1.034690162724756
553300,-50861.74709624443,310.7231123729539,32.248106560058424,1.0267344665007168
553400,-50923.29472839549,302.2984872771275,32.25320052807453,1.0265723073212323
553500,-51043.01639902519,300.10141462045135,32.366548649521604,1.0229772362549765
553600,-50948.66139206933,305.82654562415763,32.28971009357902,1.0254115750386996
553700,-50854.256361486056,300.5255626332449,32.28971009357902,1.0254115750386996
553800,-51049.17072392656,301.1368148633711,32.150707597254375,1.0298449072837024
553900,-50931.51696517683,295.9111558827207,32.09714863495057,1.0315633597604408
554000,-51272.63059351889,298.49142251704205,32.21743957606403,1.0277117896482106
554100,-51142.77353946276,296.2045636593641,32.168177121931365,1.029285630923308
554200,-51507.38437534158,300.18360502203666,32.22397646538926,1.0275033101567246
554300,-51405.80694406714,305.23870493365973,32.141838751377776,1.0301290707327866
554400,-51337.65389071873,301.2793474015448,32.514886264810634,1.0183102661021315
554500,-51201.4173458344,298.1074375081525,32.08207306712451,1.0320480978683682
554600,-51324.56629483694,302.2622497769021,32.100054794441384,1.0314699677812826
554700,-51204.91731963058,296.3285402813038,32.167613505697126,1.0293036652761256
554800,-51488.07231994887,304.9167163103297,32.032573563797,1.0336429078561713
554900,-51143.861603507954,299.2298318376216,31.903579413604913,1.0378221846317461
555000,-51155.7673819287,292.3924808853666,31.98993468179574,1.0350206342697426
555100,-51323.63835373735,302.1234240567474,32.07793206321431,1.0321813270054696
555200,-51224.34058000559,296.1680685867379,31.968695195886554,1.0357082852996822
555300,-51554.170716250366,295.99756038548884,31.899439412656456,1.0379568761783005
555400,-51256.22415135658,297.71553398365216,31.899439412656456,1.0379568761783005
555500,-51002.93089859348,296.7607028189692,31.8921577725517,1.0381938632291765
555600,-51161.45721759704,307.6583186660589,31.822003567881268,1.040482646354136
555700,-50949.53982280184,299.5329331507937,31.822003567881268,1.040482646354136
555800,-51110.65746486259,303.89949003649593,31.82187167308492,1.040486958930346
555900,-51269.33117909788,306.3947278624479,31.82187167308492,1.040486958930346
556000,-51055.05197085868,297.3256404869884,31.771263733722282,1.042144334015155
556100,-51053.566271511074,298.23937613299836,31.92262732780877,1.0372029264570124
556200,-51025.72801339314,308.4577578407708,32.25811306632759,1.0264159722089186
556300,-50916.92003087956,308.3550993762969,32.354275391738376,1.0233652920273564
556400,-50894.14525020588,300.74860056435136,32.426448962890355,1.0210875240299067
556500,-50853.02725653716,300.35989304378853,32.36598061229993,1.0229951899562433
556600,-50868.01875351593,298.3741664786392,32.19944123834718,1.028286243836057
556700,-50770.86884814091,302.4057173906077,32.310174369819705,1.0247621107092346
556800,-51117.89988702074,303.71062432523803,31.995273333364985,1.034847933306204
556900,-51115.46090654395,301.534952836613,31.995273333364985,1.034847933306204
557000,-50926.6998809928,303.9132873385896,32.03733201937094,1.0334893824673101
557100,-51005.473883585175,309.08218208751924,32.09227782447493,1.0317199254503706
557200,-51070.458194951905,301.8316973679216,31.90949885499047,1.037629661157201
557300,-50930.198714344435,293.3917467598719,31.8688795508968,1.0389521988597217
557400,-51051.252797934765,300.3302127535534,31.861831846658287,1.0391820107503487
557500,-51093.65640041091,300.44955923147717,32.21594899570749,1.0277593402265295
557600,-50957.28874580352,300.5012116204131,32.05873169866213,1.0327995129633156
557700,-51047.73277389063,305.8038370087542,32.37587519092051,1.0226825464747682
557800,-50890.3135827057,297.2449856137686,32.37587519092051,1.0226825464747682
557900,-50719.80397879919,302.7187818983884,32.201021585722955,1.028235778062396
558000,-50946.45598623711,306.84039152477123,32.01634330638892,1.0341668993158455
558100,-50896.98679314077,305.6129992456082,31.76281155876406,1.0424216516016829
558200,-50793.93653679863,300.87902126535647,31.713023815076344,1.0440581975932322
558300,-51208.45472238669,302.6521246004097,31.685633275062425,1.0449607302202364
558400,-51012.612092793366,304.63645896203633,31.975529168393365,1.0354869284642867
558500,-51125.54006641698,300.8357274781928,32.12264943226931,1.0307444457348665
558600,-51145.83033914356,301.22157640083805,32.12264943226931,1.0307444457348665
558700,-50906.3763180313,291.87313231382007,32.228329756089195,1.0273645185830342
558800,-50854.48513832642,290.93845075458887,31.97257571176775,1.0355825812436306
558900,-51089.68769970496,293.55818908768737,31.868320224968773,1.0389704336740673
559000,-50887.67691599223,293.9244025748628,31.783700671131665,1.0417365437459287
559100,-51249.47658943023,301.0659247962249,31.96545174367544,1.0358133759567756
559200,-51022.0566305964,302.3394860172381,31.946653340275155,1.036422880729662
559300,-50908.776368580875,293.79035260161805,32.09918192846529,1.0314980163166703
559400,-51337.28539089964,301.70632581209804,32.09918192846529,1.0314980163166703
559500,-51347.327983860705,298.02085375901447,32.03403301577708,1.0335958156842984
559600,-51219.88624711355,285.97129710171026,31.719528483346977,1.043844094403327
559700,-51506.19244207374,298.62143478111716,31.73650616474494,1.0432856821958856
559800,-51622.642706991785,305.3366166712567,31.68424349650446,1.045006565747821
559900,-51379.11459967384,301.54485775974285,31.713221971024414,1.0440516739312034
560000,-51369.097411329014,298.48731173755493,31.61421317410898,1.0473214152840622
560100,-51103.66607297912,301.80525673829436,31.943439860960943,1.0365271438742232
560200,-51215.58872619176,300.50947380970365,31.98359191118035,1.0352258925935605
560300,-51158.025481231074,302.2039310213412,31.98359191118035,1.0352258925935605
